Date,KO,PEP
2013-10-01,25.683761596679688,54.91389465332031
2013-10-02,25.331823348999023,54.73501968383789
2013-10-03,25.149091720581055,54.65247344970703
2013-10-04,25.176166534423828,54.77631378173828
2013-10-07,25.07465362548828,54.39103698730469
2013-10-08,25.230314254760742,54.30158615112305
2013-10-09,25.094955444335938,54.69375228881836
2013-10-10,25.568687438964844,55.512428283691406
2013-10-11,25.561931610107422,55.60875701904297
2013-10-14,25.65667724609375,55.787620544433594
2013-10-15,25.487485885620117,55.45051193237305
2013-10-16,25.71758270263672,56.599430084228516
2013-10-17,26.089818954467773,56.81269836425781
2013-10-18,26.245473861694336,57.1085205078125
2013-10-21,26.272546768188477,56.668209075927734
2013-10-22,26.455284118652344,57.40435028076172
2013-10-23,26.455284118652344,57.32866668701172
2013-10-24,26.259008407592773,56.78518295288086
2013-10-25,26.414670944213867,57.34242248535156
2013-10-28,26.807201385498047,58.20928955078125
2013-10-29,26.935789108276367,58.814693450927734
2013-10-30,26.81397247314453,58.28495407104492
2013-10-31,26.780134201049805,57.85154342651367
2013-11-01,26.807201385498047,58.17486572265625
2013-11-04,26.739524841308594,58.04416275024414
2013-11-05,26.732763290405273,58.21616744995117
2013-11-06,27.104991912841797,59.63338088989258
2013-11-07,26.956096649169922,58.68400573730469
2013-11-08,27.104991912841797,59.0623893737793
2013-11-11,26.98316764831543,58.787174224853516
2013-11-12,26.98993492126465,58.91788101196289
2013-11-13,27.152353286743164,59.13115310668945
2013-11-14,27.21327018737793,59.43386459350586
2013-11-15,27.22003936767578,59.18619155883789
2013-11-18,27.186185836791992,59.06924819946289
2013-11-19,27.1658935546875,58.67710494995117
2013-11-20,27.11174774169922,58.56703186035156
2013-11-21,27.362167358398438,58.90412139892578
2013-11-22,27.362167358398438,58.986690521240234
2013-11-25,27.321548461914062,58.73214340209961
2013-11-26,27.240345001220703,58.057918548583984
2013-11-27,27.390283584594727,58.07855987548828
2013-11-29,27.390283584594727,58.10608673095703
2013-12-02,27.315303802490234,57.58323287963867
2013-12-03,27.49931526184082,57.65203094482422
2013-12-04,27.512948989868164,57.248905181884766
2013-12-05,27.144927978515625,56.72940444946289
2013-12-06,27.574281692504883,57.595211029052734
2013-12-09,27.533403396606445,57.276607513427734
2013-12-10,27.158554077148438,57.07571029663086
2013-12-11,27.349374771118164,57.26274490356445
2013-12-12,26.722394943237305,56.299930572509766
2013-12-13,26.736019134521484,56.057498931884766
2013-12-16,26.763273239135742,56.105995178222656
2013-12-17,26.647424697875977,55.73195266723633
2013-12-18,27.2744140625,56.39691925048828
2013-12-19,27.165374755859375,56.56315612792969
2013-12-20,27.288042068481445,56.66704559326172
2013-12-23,27.36983871459961,56.70168685913086
2013-12-24,27.390283584594727,56.82637405395508
2013-12-26,27.594736099243164,57.11037063598633
2013-12-27,27.710599899291992,57.29045867919922
2013-12-30,28.003644943237305,57.429012298583984
2013-12-31,28.153579711914062,57.44975662231445
2014-01-02,27.710599899291992,56.86793899536133
2014-01-03,27.574281692504883,56.964900970458984
2014-01-06,27.444787979125977,56.992610931396484
2014-01-07,27.526569366455078,57.82381057739258
2014-01-08,27.21988868713379,57.657562255859375
2014-01-09,27.076780319213867,57.387428283691406
2014-01-10,27.349374771118164,57.837669372558594
2014-01-13,26.940462112426758,57.054931640625
2014-01-14,27.04950523376465,57.054931640625
2014-01-15,27.097225189208984,57.415130615234375
2014-01-16,27.063142776489258,57.39434814453125
2014-01-17,26.77009391784668,56.937191009521484
2014-01-21,27.206262588500977,57.435909271240234
2014-01-22,27.19263458251953,57.387428283691406
2014-01-23,26.742830276489258,57.09651184082031
2014-01-24,26.4702205657959,56.403846740722656
2014-01-27,26.39525032043457,56.840232849121094
2014-01-28,26.49066162109375,57.02032470703125
2014-01-29,25.829599380493164,55.56570816040039
2014-01-30,26.013608932495117,56.16139602661133
2014-01-31,25.775075912475586,55.66268539428711
2014-02-03,25.3525333404541,54.42280197143555
2014-02-04,25.54334831237793,54.595977783203125
2014-02-05,25.631954193115234,55.0115966796875
2014-02-06,25.91819953918457,54.99080276489258
2014-02-07,25.863679885864258,55.56570816040039
2014-02-10,26.28622055053711,55.82891082763672
2014-02-11,26.333925247192383,56.2791748046875
2014-02-12,26.245317459106445,56.445404052734375
2014-02-13,26.34073829650879,55.19858932495117
2014-02-14,26.53154945373535,54.090328216552734
2014-02-18,25.536550521850586,54.15268325805664
2014-02-19,25.284372329711914,53.40459060668945
2014-02-20,25.420679092407227,54.0349235534668
2014-02-21,25.338903427124023,54.180389404296875
2014-02-24,25.556991577148438,54.63752365112305
2014-02-25,25.74100112915039,54.879966735839844
2014-02-26,25.80915641784668,54.47824478149414
2014-02-27,25.945457458496094,54.7691764831543
2014-02-28,26.03404998779297,55.46180725097656
2014-03-03,25.97953224182129,55.08085632324219
2014-03-04,26.1090145111084,56.0020751953125
2014-03-05,26.13628387451172,56.57965850830078
2014-03-06,26.218059539794922,56.73312759399414
2014-03-07,26.272584915161133,56.8935661315918
2014-03-10,26.34073829650879,57.01217269897461
2014-03-11,26.44296646118164,57.765533447265625
2014-03-12,26.42578887939453,57.30516052246094
2014-03-13,26.08233070373535,57.06100845336914
2014-03-14,26.21971893310547,56.502933502197266
2014-03-17,26.288406372070312,57.23539733886719
2014-03-18,26.377700805664062,57.16562271118164
2014-03-19,26.19911003112793,56.76106262207031
2014-03-20,26.412057876586914,57.10285568237305
2014-03-21,26.405183792114258,57.29816818237305
2014-03-24,26.377700805664062,57.1237678527832
2014-03-25,26.528825759887695,57.47951889038086
2014-03-26,26.52195930480957,57.80739212036133
2014-03-27,26.666213989257812,57.577205657958984
2014-03-28,26.75551414489746,57.863182067871094
2014-03-31,26.556306838989258,58.24687576293945
2014-04-01,26.384571075439453,57.81438064575195
2014-04-02,26.329620361328125,57.70974349975586
2014-04-03,26.151029586791992,57.83530044555664
2014-04-04,26.254066467285156,57.612060546875
2014-04-07,26.528825759887695,58.53285598754883
2014-04-08,26.721158981323242,58.225948333740234
2014-04-09,26.782991409301758,58.53285598754883
2014-04-10,26.71430206298828,58.330589294433594
2014-04-11,26.535696029663086,58.00273895263672
2014-04-14,26.604387283325195,58.281742095947266
2014-04-15,27.60042381286621,58.56775665283203
2014-04-16,27.882064819335938,59.132774353027344
2014-04-17,27.971363067626953,59.6768798828125
2014-04-21,27.991971969604492,59.92799758911133
2014-04-22,27.96449089050293,59.390872955322266
2014-04-23,27.97822380065918,59.57923889160156
2014-04-24,27.95762062072754,59.65594482421875
2014-04-25,28.170562744140625,59.46760177612305
2014-04-28,28.18430519104004,60.56277847290039
2014-04-29,27.868316650390625,59.823360443115234
2014-04-30,28.01944351196289,59.914039611816406
2014-05-01,28.012575149536133,59.69082260131836
2014-05-02,28.129356384277344,59.65594482421875
2014-05-05,27.998838424682617,59.92799758911133
2014-05-06,27.81337547302246,59.55131912231445
2014-05-07,28.101879119873047,60.5488166809082
2014-05-08,27.97822380065918,60.451171875
2014-05-09,28.074392318725586,60.80692672729492
2014-05-12,28.04005241394043,60.6395263671875
2014-05-13,28.2392635345459,60.848793029785156
2014-05-14,28.088125228881836,60.576744079589844
2014-05-15,27.83397674560547,59.809410095214844
2014-05-16,28.088125228881836,60.367462158203125
2014-05-19,27.96449089050293,60.060508728027344
2014-05-20,27.87519073486328,59.74663162231445
2014-05-21,28.074392318725586,60.060508728027344
2014-05-22,27.87519073486328,59.69780731201172
2014-05-23,27.87519073486328,59.87221908569336
2014-05-27,28.005701065063477,60.36049270629883
2014-05-28,27.87519073486328,60.73715591430664
2014-05-29,27.930152893066406,61.19756317138672
2014-05-30,28.101879119873047,61.61610412597656
2014-06-02,28.06753158569336,61.29522705078125
2014-06-03,28.081279754638672,61.539371490478516
2014-06-04,28.01944351196289,61.444488525390625
2014-06-05,28.088125228881836,61.67642593383789
2014-06-06,28.156814575195312,61.78184127807617
2014-06-09,28.101879119873047,61.8450813293457
2014-06-10,28.211780548095703,62.1402587890625
2014-06-11,28.06753158569336,61.69047927856445
2014-06-12,27.974090576171875,61.29690170288086
2014-06-13,27.939489364624023,61.27583694458008
2014-06-16,28.140201568603516,61.528839111328125
2014-06-17,28.32013702392578,61.33908462524414
2014-06-18,28.76307487487793,62.47760772705078
2014-06-19,28.92225456237793,63.3209342956543
2014-06-20,28.853036880493164,62.61814880371094
2014-06-23,28.88072967529297,62.119163513183594
2014-06-24,28.963769912719727,61.88025665283203
2014-06-25,29.0399112701416,62.25272750854492
2014-06-26,29.088348388671875,62.27378845214844
2014-06-27,29.199087142944336,62.37921142578125
2014-06-30,29.316741943359375,62.786808013916016
2014-07-01,29.268285751342773,62.63923263549805
2014-07-02,29.268285751342773,63.018733978271484
2014-07-03,29.226776123046875,63.264713287353516
2014-07-07,29.164480209350586,63.152259826660156
2014-07-08,29.026065826416016,63.06092834472656
2014-07-09,29.032989501953125,63.08903884887695
2014-07-10,29.24753189086914,63.3209342956543
2014-07-11,29.04684066772461,63.1452522277832
2014-07-14,29.330591201782227,64.0096664428711
2014-07-15,29.136796951293945,63.4896240234375
2014-07-16,29.150650024414062,63.602073669433594
2014-07-17,29.081438064575195,63.243629455566406
2014-07-18,29.365184783935547,63.313899993896484
2014-07-21,29.34442138671875,63.187400817871094
2014-07-22,28.507003784179688,62.66734313964844
2014-07-23,28.244014739990234,63.82693099975586
2014-07-24,28.35474967956543,64.59297943115234
2014-07-25,28.375520706176758,64.3399658203125
2014-07-28,28.15403938293457,63.932373046875
2014-07-29,27.92564582824707,63.349063873291016
2014-07-30,27.42043113708496,62.48461151123047
2014-07-31,27.192035675048828,61.915374755859375
2014-08-01,27.192035675048828,61.92239761352539
2014-08-04,27.2681827545166,63.03278732299805
2014-08-05,27.115907669067383,62.688419342041016
2014-08-06,27.628049850463867,63.60907745361328
2014-08-07,27.233564376831055,63.18039321899414
2014-08-08,27.302766799926758,63.454471588134766
2014-08-11,27.385818481445312,64.50863647460938
2014-08-12,27.46194839477539,64.10101318359375
2014-08-13,27.64188575744629,64.47349548339844
2014-08-14,27.80799674987793,64.50863647460938
2014-08-15,28.29246711730957,64.55082702636719
2014-08-18,28.61772918701172,64.76166534423828
2014-08-19,28.555450439453125,64.55783081054688
2014-08-20,28.548534393310547,64.81786346435547
2014-08-21,28.659257888793945,64.69137573242188
2014-08-22,28.458559036254883,64.37511444091797
2014-08-25,28.659257888793945,65.49253845214844
2014-08-26,28.790760040283203,65.0779037475586
2014-08-27,28.790760040283203,64.81786346435547
2014-08-28,28.81151580810547,65.06385040283203
2014-08-29,28.873807907104492,65.0005874633789
2014-09-02,28.81844711303711,64.99356079101562
2014-09-03,28.915325164794922,65.64828491210938
2014-09-04,28.977609634399414,65.0112533569336
2014-09-05,28.95685386657715,64.94046020507812
2014-09-08,28.915325164794922,65.01836395263672
2014-09-09,29.026065826416016,64.7068862915039
2014-09-10,29.185243606567383,64.96878814697266
2014-09-11,29.244508743286133,64.86971282958984
2014-09-12,28.90290641784668,64.317626953125
2014-09-15,28.930797576904297,64.55119323730469
2014-09-16,29.02838706970215,65.5208740234375
2014-09-17,29.007476806640625,65.71904754638672
2014-09-18,29.132963180541992,66.08712768554688
2014-09-19,29.31421661376953,66.38436126708984
2014-09-22,29.4327335357666,66.23575592041016
2014-09-23,29.202680587768555,65.77568817138672
2014-09-24,29.467578887939453,66.17913818359375
2014-09-25,29.125978469848633,65.59164428710938
2014-09-26,29.41878318786621,65.91726684570312
2014-09-29,29.45363998413086,65.93141174316406
2014-09-30,29.739463806152344,65.88893127441406
2014-10-01,29.795246124267578,65.5775146484375
2014-10-02,29.739463806152344,65.52796173095703
2014-10-03,29.97650146484375,66.17913818359375
2014-10-06,30.394758224487305,66.08712768554688
2014-10-07,30.61784553527832,65.89602661132812
2014-10-08,31.057029724121094,66.49054718017578
2014-10-09,30.582983016967773,66.22864532470703
2014-10-10,31.001262664794922,66.99311065673828
2014-10-13,30.72241973876953,66.49054718017578
2014-10-14,30.42266082763672,65.8322982788086
2014-10-15,30.136825561523438,64.95463562011719
2014-10-16,29.669755935668945,64.2610092163086
2014-10-17,29.892824172973633,64.77061462402344
2014-10-20,30.178653717041016,66.21453094482422
2014-10-21,28.359149932861328,66.3419189453125
2014-10-22,28.317312240600586,66.85861206054688
2014-10-23,28.484638214111328,66.36315155029297
2014-10-24,28.603147506713867,66.95768737792969
2014-10-27,28.4149169921875,66.97187042236328
2014-10-28,28.275495529174805,67.42488098144531
2014-10-29,28.55433464050293,67.02143096923828
2014-10-30,28.861074447631836,67.7009048461914
2014-10-31,29.195693969726562,68.06895446777344
2014-11-03,29.146907806396484,67.8282699584961
2014-11-04,29.15387725830078,68.46532440185547
2014-11-05,29.495471954345703,68.57856750488281
2014-11-06,29.48151969909668,68.5219497680664
2014-11-07,29.50243377685547,68.51486206054688
2014-11-10,29.551240921020508,68.63518524169922
2014-11-11,29.634899139404297,68.44407653808594
2014-11-12,29.774314880371094,68.76966857910156
2014-11-13,29.830093383789062,69.7464370727539
2014-11-14,29.788267135620117,69.1660385131836
2014-11-17,29.920717239379883,69.66149139404297
2014-11-18,30.345945358276367,69.32174682617188
2014-11-19,30.826976776123047,69.65441131591797
2014-11-20,30.847890853881836,69.40670013427734
2014-11-21,31.022174835205078,69.99417877197266
2014-11-24,30.861831665039062,69.84552001953125
2014-11-25,30.973371505737305,70.0224609375
2014-11-26,31.089191436767578,70.31974792480469
2014-11-28,31.4682559967041,70.8505859375
2014-12-01,31.271699905395508,70.5462417602539
2014-12-02,31.26468276977539,71.05586242675781
2014-12-03,30.74525260925293,70.04773712158203
2014-12-04,30.534658432006836,69.64166259765625
2014-12-05,30.55570411682129,69.64877319335938
2014-12-08,30.281963348388672,69.66302490234375
2014-12-09,29.50981903076172,69.19990539550781
2014-12-10,29.20096206665039,68.52313232421875
2014-12-11,29.15183448791504,68.60148620605469
2014-12-12,28.71662139892578,67.4971923828125
2014-12-15,28.477964401245117,67.06971740722656
2014-12-16,28.351612091064453,65.96542358398438
2014-12-17,29.165864944458008,66.77050018310547
2014-12-18,29.755504608154297,67.93891906738281
2014-12-19,29.4466495513916,67.99591827392578
2014-12-22,29.727413177490234,68.8365707397461
2014-12-23,30.162641525268555,69.36382293701172
2014-12-24,30.141563415527344,69.17144775390625
2014-12-26,30.155603408813477,69.14292907714844
2014-12-29,30.085420608520508,68.91495513916016
2014-12-30,30.01522445678711,68.36637115478516
2014-12-31,29.636178970336914,67.36894226074219
2015-01-02,29.58001136779785,67.28346252441406
2015-01-05,29.58001136779785,66.77761840820312
2015-01-06,29.804643630981445,66.27178955078125
2015-01-07,30.176671981811523,68.20964813232422
2015-01-08,30.541677474975586,69.44927978515625
2015-01-09,30.204750061035156,68.97908782958984
2015-01-12,29.930986404418945,68.69409942626953
2015-01-13,29.92397117614746,68.64422607421875
2015-01-14,29.87483787536621,68.87220001220703
2015-01-15,29.748483657836914,68.87220001220703
2015-01-16,29.853769302368164,69.31391906738281
2015-01-20,30.29600715637207,69.4706802368164
2015-01-21,30.43639373779297,69.39229583740234
2015-01-22,30.731210708618164,70.46095275878906
2015-01-23,30.401288986206055,70.19734954833984
2015-01-26,30.18370246887207,70.31134796142578
2015-01-27,29.755504608154297,68.90782165527344
2015-01-28,29.42558479309082,68.19538879394531
2015-01-29,29.551937103271484,68.4162368774414
2015-01-30,28.899124145507812,66.813232421875
2015-02-02,29.193944931030273,67.91754150390625
2015-02-03,29.222015380859375,68.53736114501953
2015-02-04,29.257118225097656,68.82231140136719
2015-02-05,29.334333419799805,68.82948303222656
2015-02-06,29.095674514770508,68.90071105957031
2015-02-09,28.94124984741211,68.37350463867188
2015-02-10,29.762521743774414,69.81262969970703
2015-02-11,29.74146270751953,71.52961730957031
2015-02-12,29.6010684967041,71.43702697753906
2015-02-13,29.474720001220703,70.62483215332031
2015-02-17,29.348373413085938,70.07624816894531
2015-02-18,29.292211532592773,70.76732635498047
2015-02-19,29.5589542388916,70.3327407836914
2015-02-20,29.46068572998047,70.57496643066406
2015-02-23,29.376445770263672,70.85279846191406
2015-02-24,29.5729923248291,70.94544982910156
2015-02-25,29.516843795776367,70.8884506225586
2015-02-26,29.804643630981445,70.58208465576172
2015-02-27,30.394275665283203,70.51797485351562
2015-03-02,30.32407569885254,70.5322036743164
2015-03-03,30.14859390258789,70.10470581054688
2015-03-04,29.83272361755371,69.82862091064453
2015-03-05,29.762521743774414,69.73536682128906
2015-03-06,29.144813537597656,68.97513580322266
2015-03-09,29.05356216430664,68.88189697265625
2015-03-10,28.562192916870117,67.7271728515625
2015-03-11,28.148046493530273,67.15335845947266
2015-03-12,28.71426773071289,68.64518737792969
2015-03-13,28.247133255004883,67.64824676513672
2015-03-16,28.516082763671875,68.45873260498047
2015-03-17,28.671798706054688,67.5119857788086
2015-03-18,28.735490798950195,67.87777709960938
2015-03-19,28.32499122619629,67.490478515625
2015-03-20,28.7708797454834,68.37979888916016
2015-03-23,28.74964141845703,68.74560546875
2015-03-24,28.643478393554688,68.75279998779297
2015-03-25,28.629337310791016,68.32243347167969
2015-03-26,28.55854606628418,68.58784484863281
2015-03-27,28.367456436157227,68.81732940673828
2015-03-30,28.671798706054688,69.2261734008789
2015-03-31,28.70009422302246,68.58062744140625
2015-04-01,28.7921199798584,68.20050048828125
2015-04-02,28.7921199798584,68.63087463378906
2015-04-06,29.1389217376709,69.19746398925781
2015-04-07,29.025684356689453,69.00382232666016
2015-04-08,28.94074058532715,68.87470245361328
2015-04-09,29.053997039794922,69.1042251586914
2015-04-10,28.93367576599121,68.99662780761719
2015-04-13,28.806264877319336,68.51610565185547
2015-04-14,28.671798706054688,69.2046127319336
2015-04-15,28.593948364257812,69.3050537109375
2015-04-16,28.735490798950195,69.17594146728516
2015-04-17,28.523162841796875,68.71693420410156
2015-04-20,28.7779598236084,69.21180725097656
2015-04-21,28.862892150878906,69.41262817382812
2015-04-22,29.238000869750977,69.77122497558594
2015-04-23,28.983211517333984,68.65953826904297
2015-04-24,28.94074058532715,68.25792694091797
2015-04-27,28.898286819458008,67.77019500732422
2015-04-28,28.855819702148438,67.7199935913086
2015-04-29,28.657642364501953,67.69131469726562
2015-04-30,28.707185745239258,68.22205352783203
2015-05-01,28.95490264892578,68.53762817382812
2015-05-04,28.990280151367188,68.81732940673828
2015-05-05,28.841663360595703,68.43721771240234
2015-05-06,28.7779598236084,68.48023986816406
2015-05-07,28.806264877319336,68.2435531616211
2015-05-08,29.00444221496582,69.2476806640625
2015-05-11,28.976131439208984,69.1042251586914
2015-05-12,28.7991943359375,68.99662780761719
2015-05-13,29.053997039794922,69.14725494384766
2015-05-14,29.37249183654785,70.28765106201172
2015-05-15,29.38665008544922,70.4454116821289
2015-05-18,29.24509048461914,70.323486328125
2015-05-19,29.238000869750977,70.25176239013672
2015-05-20,29.266321182250977,70.0652847290039
2015-05-21,29.181398391723633,69.7138671875
2015-05-22,29.1672420501709,69.0396728515625
2015-05-26,29.011533737182617,68.70257568359375
2015-05-27,29.103532791137695,69.125732421875
2015-05-28,29.117685317993164,69.61344909667969
2015-05-29,28.990280151367188,69.16161346435547
2015-06-01,28.976131439208984,68.83167266845703
2015-06-02,29.011533737182617,68.88905334472656
2015-06-03,28.926589965820312,68.85509490966797
2015-06-04,28.728416442871094,68.01697540283203
2015-06-05,28.381610870361328,67.22946166992188
2015-06-08,28.424081802368164,67.07772827148438
2015-06-09,28.452381134033203,67.2439193725586
2015-06-10,28.544401168823242,67.69185638427734
2015-06-11,28.61575698852539,67.98086547851562
2015-06-12,28.515844345092773,67.72798919677734
2015-06-15,28.251821517944336,66.93321990966797
2015-06-16,28.601486206054688,67.59070587158203
2015-06-17,28.737071990966797,67.95195770263672
2015-06-18,29.008237838745117,68.80452728271484
2015-06-19,28.82984733581543,68.5372314453125
2015-06-22,28.88692855834961,69.0718765258789
2015-06-23,28.815561294555664,69.0718765258789
2015-06-24,28.67997932434082,68.84786987304688
2015-06-25,28.558671951293945,68.51554870605469
2015-06-26,28.544397354125977,68.57332611083984
2015-06-29,28.116228103637695,67.69185638427734
2015-06-30,27.994918823242188,67.43899536132812
2015-07-01,28.18759536743164,68.29151916503906
2015-07-02,28.180452346801758,68.3926773071289
2015-07-06,28.130502700805664,68.20484161376953
2015-07-07,28.722801208496094,69.64984893798828
2015-07-08,28.444486618041992,69.0790786743164
2015-07-09,28.4873046875,68.34209442138672
2015-07-10,28.822708129882812,69.03572845458984
2015-07-13,29.015378952026367,70.24231719970703
2015-07-14,29.379318237304688,70.17729187011719
2015-07-15,29.350772857666016,69.61373138427734
2015-07-16,29.600534439086914,70.01111602783203
2015-07-17,29.436418533325195,69.9244155883789
2015-07-20,29.529186248779297,70.30734252929688
2015-07-21,29.393585205078125,70.0328140258789
2015-07-22,29.186647415161133,70.20619201660156
2015-07-23,29.143831253051758,69.98943328857422
2015-07-24,28.858379364013672,69.49091339111328
2015-07-27,28.92975425720215,69.11520385742188
2015-07-28,28.936870574951172,69.4403305053711
2015-07-29,28.96542739868164,69.74378204345703
2015-07-30,28.944019317626953,69.8160400390625
2015-07-31,29.315092086791992,69.61373138427734
2015-08-03,29.643348693847656,70.40850067138672
2015-08-04,29.86457061767578,70.6686019897461
2015-08-05,30.057235717773438,71.6656494140625
2015-08-06,29.91452407836914,71.63675689697266
2015-08-07,29.80748176574707,71.60063171386719
2015-08-10,29.743257522583008,71.59339904785156
2015-08-11,29.600534439086914,71.25381469726562
2015-08-12,29.44354820251465,71.08045196533203
2015-08-13,29.329362869262695,71.37664794921875
2015-08-14,29.436418533325195,71.69457244873047
2015-08-17,29.507768630981445,72.14974212646484
2015-08-18,29.472082138061523,72.08472442626953
2015-08-19,29.101011276245117,71.52114868164062
2015-08-20,28.936870574951172,70.79141235351562
2015-08-21,28.20899200439453,69.5414810180664
2015-08-24,27.388349533081055,66.34797668457031
2015-08-25,27.110034942626953,64.76571655273438
2015-08-26,27.638111114501953,66.82484436035156
2015-08-27,28.023462295532227,67.62683868408203
2015-08-28,28.151899337768555,67.57624816894531
2015-08-31,28.059146881103516,67.14274597167969
2015-09-01,27.65238380432129,65.98674011230469
2015-09-02,27.75942039489746,66.72432708740234
2015-09-03,27.94495964050293,67.08106994628906
2015-09-04,27.488252639770508,66.2000732421875
2015-09-08,27.75942039489746,67.25586700439453
2015-09-09,27.33126449584961,66.1345443725586
2015-09-10,27.416898727416992,66.30201721191406
2015-09-11,27.445676803588867,66.70975494384766
2015-09-14,27.424083709716797,66.40392303466797
2015-09-15,27.71200942993164,67.03014373779297
2015-09-16,28.179880142211914,67.7655258178711
2015-09-17,28.345426559448242,67.98394012451172
2015-09-18,28.05750274658203,67.75096130371094
2015-09-21,28.208656311035156,68.23152160644531
2015-09-22,27.920743942260742,67.25586700439453
2015-09-23,27.899147033691406,67.2776870727539
2015-09-24,28.179880142211914,67.3286361694336
2015-09-25,28.51817512512207,68.0567855834961
2015-09-28,28.453388214111328,67.3286361694336
2015-09-29,28.546966552734375,67.74368286132812
2015-09-30,28.878067016601562,68.6611099243164
2015-10-01,28.647741317749023,68.33343505859375
2015-10-02,29.072416305541992,68.55915069580078
2015-10-05,29.518688201904297,69.76056671142578
2015-10-06,29.482696533203125,70.6779556274414
2015-10-07,29.885793685913086,71.73373413085938
2015-10-08,30.216896057128906,72.0613784790039
2015-10-09,30.245676040649414,72.42544555664062
2015-10-12,30.231273651123047,72.18514251708984
2015-10-13,29.979347229003906,71.29684448242188
2015-10-14,30.000944137573242,70.9837646484375
2015-10-15,30.173702239990234,71.55900573730469
2015-10-16,30.245676040649414,72.5929183959961
2015-10-19,30.224092483520508,72.94239807128906
2015-10-20,30.44001579284668,73.00794219970703
2015-10-21,30.3680477142334,72.99337768554688
2015-10-22,31.12381935119629,75.0539321899414
2015-10-23,30.799911499023438,74.58065795898438
2015-10-26,30.65595817565918,74.66073608398438
2015-10-27,30.670366287231445,74.9520034790039
2015-10-28,30.756731033325195,74.80636596679688
2015-10-29,30.799911499023438,74.8500747680664
2015-10-30,30.483211517333984,74.40592193603516
2015-11-02,30.404037475585938,73.83069610595703
2015-11-03,30.346458435058594,73.48120880126953
2015-11-04,30.20969581604004,73.26278686523438
2015-11-05,30.46881866455078,73.25548553466797
2015-11-06,30.20248031616211,72.60749053955078
2015-11-09,29.900177001953125,71.99585723876953
2015-11-10,30.065725326538086,71.9594497680664
2015-11-11,30.260080337524414,72.39631652832031
2015-11-12,29.928966522216797,71.62454223632812
2015-11-13,29.785011291503906,71.38424682617188
2015-11-16,30.20248031616211,72.4909896850586
2015-11-17,29.99374771118164,71.9594497680664
2015-11-18,30.432819366455078,73.00794219970703
2015-11-19,31.030254364013672,73.48848724365234
2015-11-20,30.540796279907227,72.88414764404297
2015-11-23,30.922283172607422,73.43022918701172
2015-11-24,31.21019744873047,73.27005004882812
2015-11-25,31.21019744873047,73.17540740966797
2015-11-27,31.297237396240234,73.35012817382812
2015-11-30,30.912822723388672,72.92784118652344
2015-12-01,31.108659744262695,73.5831527709961
2015-12-02,31.021625518798828,72.94012451171875
2015-12-03,30.796772003173828,72.6541748046875
2015-12-04,31.39879608154297,74.09860229492188
2015-12-07,31.333499908447266,73.81263732910156
2015-12-08,31.19569206237793,73.44602966308594
2015-12-09,30.941831588745117,72.68350219726562
2015-12-10,31.014354705810547,72.51485443115234
2015-12-11,30.658964157104492,71.69364929199219
2015-12-14,30.789514541625977,71.81829071044922
2015-12-15,31.23920440673828,72.87413024902344
2015-12-16,31.79770851135254,74.1132583618164
2015-12-17,31.543840408325195,73.468017578125
2015-12-18,30.825775146484375,71.78163146972656
2015-12-21,31.028873443603516,72.3095703125
2015-12-22,31.39879608154297,73.17474365234375
2015-12-23,31.674394607543945,73.79064178466797
2015-12-24,31.580108642578125,73.71730041503906
2015-12-28,31.543840408325195,73.81997680664062
2015-12-29,31.703399658203125,74.38455200195312
2015-12-30,31.60186004638672,74.1645736694336
2015-12-31,31.159421920776367,73.2627182006836
2016-01-04,30.753250122070312,72.4195327758789
2016-01-05,30.862043380737305,72.91812896728516
2016-01-06,30.695226669311523,72.94012451171875
2016-01-07,30.1875057220459,71.53968048095703
2016-01-08,30.10772705078125,71.27570343017578
2016-01-11,30.15849494934082,71.44437408447266
2016-01-12,30.550151824951172,71.57632446289062
2016-01-13,30.354320526123047,70.7551498413086
2016-01-14,30.376079559326172,70.24923706054688
2016-01-15,30.10047721862793,68.87077331542969
2016-01-19,30.405101776123047,70.21990203857422
2016-01-20,30.013437271118164,68.75344848632812
2016-01-21,30.020694732666016,69.26670837402344
2016-01-22,30.506650924682617,70.27854919433594
2016-01-25,30.579177856445312,70.34453582763672
2016-01-26,30.521146774291992,70.62318420410156
2016-01-27,30.52840805053711,70.34453582763672
2016-01-28,30.876562118530273,71.45169067382812
2016-01-29,31.130413055419922,72.80815887451172
2016-02-01,31.188446044921875,72.61016082763672
2016-02-02,30.782258987426758,72.0089340209961
2016-02-03,30.98535919189453,72.38288116455078
2016-02-04,30.847537994384766,71.4076919555664
2016-02-05,30.782258987426758,71.35637664794922
2016-02-08,30.934587478637695,71.50301361083984
2016-02-09,31.40602684020996,72.06027221679688
2016-02-10,30.862043380737305,71.57632446289062
2016-02-11,30.760513305664062,71.04840850830078
2016-02-12,31.268217086791992,72.21424865722656
2016-02-16,31.449552536010742,72.2948989868164
2016-02-17,31.543840408325195,72.99143981933594
2016-02-18,31.630884170532227,73.04275512695312
2016-02-19,31.746929168701172,73.01343536376953
2016-02-22,31.87023162841797,73.22608947753906
2016-02-23,31.688907623291016,72.98412322998047
2016-02-24,31.84848403930664,73.08676147460938
2016-02-25,32.02980041503906,73.81263732910156
2016-02-26,31.28997230529785,72.11893463134766
2016-02-29,31.282732009887695,71.72299194335938
2016-03-01,31.688907623291016,72.6541748046875
2016-03-02,31.746929168701172,72.612060546875
