Date,XOM,CVX
2016-06-16,59.50160598754883,66.7778091430664
2016-06-17,59.17546081542969,67.108154296875
2016-06-20,59.4363899230957,67.79529571533203
2016-06-21,59.70381164550781,68.21154022216797
2016-06-22,59.46901321411133,67.58387756347656
2016-06-23,59.879940032958984,69.00440979003906
2016-06-24,58.30791473388672,67.32618713378906
2016-06-27,57.96221923828125,66.30870819091797
2016-06-28,59.29939651489258,67.14781188964844
2016-06-29,60.31044387817383,68.33049774169922
2016-06-30,61.14535903930664,69.26206970214844
2016-07-01,61.2105827331543,68.81280517578125
2016-07-05,60.67573928833008,68.42958068847656
2016-07-06,61.37367248535156,69.09690856933594
2016-07-07,60.636600494384766,68.08602142333984
2016-07-08,61.01493453979492,69.22242736816406
2016-07-11,61.24320983886719,69.63207244873047
2016-07-12,61.93464279174805,70.55046844482422
2016-07-13,61.888980865478516,70.46456146240234
2016-07-14,61.93464279174805,70.49759674072266
2016-07-15,62.04553985595703,70.71562957763672
2016-07-18,61.8498420715332,70.09454345703125
2016-07-19,61.62154769897461,70.06153106689453
2016-07-20,61.269317626953125,69.76422882080078
2016-07-21,61.217140197753906,69.63207244873047
2016-07-22,61.32150650024414,69.81047821044922
2016-07-25,60.14085006713867,68.09922790527344
2016-07-26,59.70381164550781,67.84154510498047
2016-07-27,59.29939651489258,67.56403350830078
2016-07-28,58.83628845214844,67.25353240966797
2016-07-29,58.02090835571289,67.70941925048828
2016-08-01,56.00536346435547,65.48281860351562
2016-08-02,56.77506637573242,65.7999496459961
2016-08-03,57.068565368652344,66.473876953125
2016-08-04,57.06205749511719,66.32852172851562
2016-08-05,57.11423110961914,66.40782928466797
2016-08-08,57.786102294921875,66.86370086669922
2016-08-09,57.85786056518555,66.94298553466797
2016-08-10,56.84477615356445,66.1633529663086
2016-08-11,57.04869079589844,66.99586486816406
2016-08-12,57.79206848144531,67.49797058105469
2016-08-15,57.765743255615234,67.90103149414062
2016-08-16,57.838111877441406,67.80191802978516
2016-08-17,57.96310043334961,68.24925231933594
2016-08-18,58.4893798828125,69.13726043701172
2016-08-19,57.75916290283203,68.3160400390625
2016-08-22,57.8841552734375,68.06230163574219
2016-08-23,57.7065544128418,67.8886947631836
2016-08-24,57.903900146484375,68.23590087890625
2016-08-25,57.53550338745117,68.02893829345703
2016-08-26,57.4105224609375,67.6483383178711
2016-08-29,57.78546905517578,68.13574981689453
2016-08-30,57.57497787475586,67.90206146240234
2016-08-31,57.32499313354492,67.1542739868164
2016-09-01,57.12763214111328,66.90724182128906
2016-09-02,57.509185791015625,67.3879623413086
2016-09-06,58.26570510864258,68.38945770263672
2016-09-07,58.048622131347656,68.68990325927734
