date,pair,spread_model,ml_model,feature_set,n_features,z_score,label,prediction_probability,threshold,ML_signal
2024-08-23,KO-PEP,OLS,tree,full,10,2.196819117069832,0.0,0.4709222635598206,0.49999999999999994,0
2024-08-26,KO-PEP,OLS,tree,full,10,2.4291180789549895,1.0,0.08500899133562208,0.49999999999999994,0
2024-08-27,KO-PEP,OLS,tree,full,10,2.6118281247924444,1.0,0.08500899133562208,0.49999999999999994,0
2024-08-28,KO-PEP,OLS,tree,full,10,2.7403380075476726,1.0,1.0,0.49999999999999994,1
2024-08-29,KO-PEP,OLS,tree,full,10,2.910135617967879,1.0,1.0,0.49999999999999994,1
2024-08-30,KO-PEP,OLS,tree,full,10,2.8900437372255907,1.0,1.0,0.49999999999999994,1
2024-09-03,KO-PEP,OLS,tree,full,10,2.601150105259102,1.0,1.0,0.49999999999999994,1
2024-09-04,KO-PEP,OLS,tree,full,10,2.380977980290492,0.0,1.0,0.49999999999999994,1
2024-09-09,KO-PEP,OLS,tree,full,10,2.0601821549012307,0.0,0.4709222635598206,0.49999999999999994,0
2024-09-11,KO-PEP,OLS,tree,full,10,2.0160052504408643,0.0,0.4709222635598206,0.49999999999999994,0
2024-09-13,KO-PEP,OLS,tree,full,10,2.04596658875022,0.0,0.4709222635598206,0.49999999999999994,0
2024-09-16,KO-PEP,OLS,tree,full,10,2.1911883662154756,0.0,1.0,0.49999999999999994,1
2024-09-17,KO-PEP,OLS,tree,full,10,2.1240535036322483,0.0,1.0,0.49999999999999994,1
2024-09-18,KO-PEP,OLS,tree,full,10,2.2104702286419764,0.0,1.0,0.49999999999999994,1
2024-09-20,KO-PEP,OLS,tree,full,10,2.4329854750134845,1.0,0.08500899133562208,0.49999999999999994,0
2024-09-23,KO-PEP,OLS,tree,full,10,2.351332925070688,1.0,0.6830870279146138,0.49999999999999994,1
2024-09-24,KO-PEP,OLS,tree,full,10,2.3924807815492994,1.0,0.6830870279146138,0.49999999999999994,1
2024-09-25,KO-PEP,OLS,tree,full,10,2.4243790414430486,1.0,0.6830870279146138,0.49999999999999994,1
2024-09-26,KO-PEP,OLS,tree,full,10,2.3604792318219086,1.0,0.6830870279146138,0.49999999999999994,1
2024-09-27,KO-PEP,OLS,tree,full,10,2.3918320854221986,1.0,0.6830870279146138,0.49999999999999994,1
2024-09-30,KO-PEP,OLS,tree,full,10,2.371661300967006,1.0,0.6830870279146138,0.49999999999999994,1
2024-10-01,KO-PEP,OLS,tree,full,10,2.215880414622579,1.0,1.0,0.49999999999999994,1
2024-10-02,KO-PEP,OLS,tree,full,10,2.17039439804447,1.0,1.0,0.49999999999999994,1
2024-10-03,KO-PEP,OLS,tree,full,10,2.114644706303786,1.0,1.0,0.49999999999999994,1
2024-10-04,KO-PEP,OLS,tree,full,10,2.058092315207066,1.0,1.0,0.49999999999999994,1
2025-02-10,KO-PEP,OLS,tree,full,10,2.0227125265415964,0.0,1.0,0.49999999999999994,1
2025-02-11,KO-PEP,OLS,tree,full,10,2.637937605373051,0.0,1.0,0.49999999999999994,1
2025-02-12,KO-PEP,OLS,tree,full,10,3.0096065500839115,1.0,1.0,0.49999999999999994,1
2025-02-13,KO-PEP,OLS,tree,full,10,3.080645073058989,1.0,1.0,0.49999999999999994,1
2025-02-14,KO-PEP,OLS,tree,full,10,2.9800106741452725,1.0,1.0,0.49999999999999994,1
2025-02-18,KO-PEP,OLS,tree,full,10,2.9036482186757686,1.0,1.0,0.49999999999999994,1
2025-02-19,KO-PEP,OLS,tree,full,10,2.9313717069718663,1.0,1.0,0.49999999999999994,1
2025-02-20,KO-PEP,OLS,tree,full,10,2.6024503710937283,1.0,1.0,0.49999999999999994,1
2025-02-21,KO-PEP,OLS,tree,full,10,2.4928930273114758,1.0,1.0,0.49999999999999994,1
2025-02-24,KO-PEP,OLS,tree,full,10,2.2692368468035014,1.0,1.0,0.49999999999999994,1
2025-02-25,KO-PEP,OLS,tree,full,10,2.2308444092209796,0.0,1.0,0.49999999999999994,1
2025-02-26,KO-PEP,OLS,tree,full,10,2.4287255242008285,1.0,1.0,0.49999999999999994,1
2025-02-27,KO-PEP,OLS,tree,full,10,2.368272677819427,1.0,1.0,0.49999999999999994,1
2025-02-28,KO-PEP,OLS,tree,full,10,2.294940552271574,1.0,1.0,0.49999999999999994,1
2025-03-03,KO-PEP,OLS,tree,full,10,2.2999906456365093,1.0,1.0,0.49999999999999994,1
2025-03-07,KO-PEP,OLS,tree,full,10,2.040436705004686,0.0,1.0,0.49999999999999994,1
2025-03-11,KO-PEP,OLS,tree,full,10,2.0703790557164314,0.0,0.08500899133562208,0.49999999999999994,0
2025-03-12,KO-PEP,OLS,tree,full,10,2.1333726184703705,0.0,0.08500899133562208,0.49999999999999994,0
2025-03-13,KO-PEP,OLS,tree,full,10,2.0323692373762254,0.0,0.6830870279146138,0.49999999999999994,1
2025-03-14,KO-PEP,OLS,tree,full,10,2.000250314429244,0.0,0.6830870279146138,0.49999999999999994,1
2025-03-20,KO-PEP,OLS,tree,full,10,2.1160187689864802,0.0,0.08500899133562208,0.49999999999999994,0
2025-03-21,KO-PEP,OLS,tree,full,10,2.0160497225629634,0.0,0.6830870279146138,0.49999999999999994,1
2025-03-27,KO-PEP,OLS,tree,full,10,2.0242247359692516,0.0,0.6830870279146138,0.49999999999999994,1
2025-03-31,KO-PEP,OLS,tree,full,10,2.1248818262535165,0.0,0.08500899133562208,0.49999999999999994,0
2025-04-01,KO-PEP,OLS,tree,full,10,2.164300451544279,0.0,1.0,0.49999999999999994,1
2025-04-02,KO-PEP,OLS,tree,full,10,2.0809830816648427,0.0,1.0,0.49999999999999994,1
2025-04-03,KO-PEP,OLS,tree,full,10,2.2335144795083464,0.0,1.0,0.49999999999999994,1
2025-04-08,KO-PEP,OLS,tree,full,10,2.082824810251787,0.0,0.08500899133562208,0.49999999999999994,0
2025-04-10,KO-PEP,OLS,tree,full,10,2.1955797809794206,0.0,0.08500899133562208,0.49999999999999994,0
2025-04-11,KO-PEP,OLS,tree,full,10,2.2695414330994543,0.0,0.08500899133562208,0.49999999999999994,0
2025-04-14,KO-PEP,OLS,tree,full,10,2.263393174402758,0.0,0.6830870279146138,0.49999999999999994,1
2025-04-15,KO-PEP,OLS,tree,full,10,2.4025228744522384,0.0,0.08500899133562208,0.49999999999999994,0
2025-04-16,KO-PEP,OLS,tree,full,10,2.5345005988039313,0.0,1.0,0.49999999999999994,1
2025-04-17,KO-PEP,OLS,tree,full,10,2.5364821577001133,0.0,1.0,0.49999999999999994,1
2025-04-21,KO-PEP,OLS,tree,full,10,2.541865986819051,0.0,1.0,0.49999999999999994,1
2025-04-22,KO-PEP,OLS,tree,full,10,2.580394574309278,0.0,1.0,0.49999999999999994,1
2025-04-23,KO-PEP,OLS,tree,full,10,2.5309390763631052,0.0,1.0,0.49999999999999994,1
2025-04-24,KO-PEP,OLS,tree,full,10,2.8479649440751498,0.0,1.0,0.49999999999999994,1
2025-04-25,KO-PEP,OLS,tree,full,10,2.8396794641115783,1.0,1.0,0.49999999999999994,1
2025-04-28,KO-PEP,OLS,tree,full,10,2.745652592132878,1.0,1.0,0.49999999999999994,1
2025-04-29,KO-PEP,OLS,tree,full,10,2.7568153038313525,1.0,1.0,0.49999999999999994,1
2025-04-30,KO-PEP,OLS,tree,full,10,2.6593475034005336,1.0,1.0,0.49999999999999994,1
2025-05-01,KO-PEP,OLS,tree,full,10,2.556179034855493,0.0,1.0,0.49999999999999994,1
2025-05-02,KO-PEP,OLS,tree,full,10,2.5638694015358596,0.0,1.0,0.49999999999999994,1
2025-05-05,KO-PEP,OLS,tree,full,10,2.6546402241151656,0.0,1.0,0.49999999999999994,1
2025-05-06,KO-PEP,OLS,tree,full,10,2.7021984464500917,1.0,1.0,0.49999999999999994,1
2025-05-07,KO-PEP,OLS,tree,full,10,2.685741679305031,0.0,1.0,0.49999999999999994,1
2025-05-08,KO-PEP,OLS,tree,full,10,2.4888342199703923,0.0,1.0,0.49999999999999994,1
2025-05-09,KO-PEP,OLS,tree,full,10,2.420000810796877,0.0,1.0,0.49999999999999994,1
2025-05-12,KO-PEP,OLS,tree,full,10,2.154256235959567,0.0,1.0,0.49999999999999994,1
2025-05-13,KO-PEP,OLS,tree,full,10,2.131050381212659,0.0,1.0,0.49999999999999994,1
2025-05-14,KO-PEP,OLS,tree,full,10,2.2617045193010856,0.0,1.0,0.49999999999999994,1
2025-05-15,KO-PEP,OLS,tree,full,10,2.4081516294065177,0.0,0.08500899133562208,0.49999999999999994,0
2025-05-16,KO-PEP,OLS,tree,full,10,2.4042918171801726,0.0,0.6830870279146138,0.49999999999999994,1
2025-05-19,KO-PEP,OLS,tree,full,10,2.3758578291887353,1.0,0.6830870279146138,0.49999999999999994,1
2025-05-20,KO-PEP,OLS,tree,full,10,2.3105956109002483,1.0,0.6830870279146138,0.49999999999999994,1
2025-05-21,KO-PEP,OLS,tree,full,10,2.412596082356152,1.0,0.08500899133562208,0.49999999999999994,0
2025-05-22,KO-PEP,OLS,tree,full,10,2.2824238164277544,1.0,0.6830870279146138,0.49999999999999994,1
2025-05-23,KO-PEP,OLS,tree,full,10,2.398289916600621,1.0,0.08500899133562208,0.49999999999999994,0
2025-05-27,KO-PEP,OLS,tree,full,10,2.2436953723187183,1.0,0.6830870279146138,0.49999999999999994,1
2025-05-28,KO-PEP,OLS,tree,full,10,2.173172737002543,0.0,0.6830870279146138,0.49999999999999994,1
2025-05-29,KO-PEP,OLS,tree,full,10,2.1231781267467396,1.0,0.6830870279146138,0.49999999999999994,1
2025-05-30,KO-PEP,OLS,tree,full,10,2.2185148997020896,1.0,0.08500899133562208,0.49999999999999994,0
2025-06-02,KO-PEP,OLS,tree,full,10,2.2128587450554065,1.0,0.6830870279146138,0.49999999999999994,1
2025-06-03,KO-PEP,OLS,tree,full,10,2.010977866501876,1.0,0.6830870279146138,0.49999999999999994,1
2025-06-04,KO-PEP,OLS,tree,full,10,2.0265219883680947,1.0,0.6830870279146138,0.49999999999999994,1
2025-06-09,KO-PEP,OLS,tree,full,10,2.039566472345318,1.0,0.6830870279146138,0.49999999999999994,1
2025-06-11,KO-PEP,OLS,tree,full,10,2.0401348384724862,1.0,0.08500899133562208,0.49999999999999994,0
2011-02-01,XOM-CVX,Kalman,knn,minimal,5,3.469522357313879,1.0,0.8,0.6499999999999999,1
2011-02-28,XOM-CVX,Kalman,knn,minimal,5,-2.2750756784319903,0.0,0.2,0.6499999999999999,0
2011-03-16,XOM-CVX,Kalman,knn,minimal,5,-2.2562188528909823,0.0,0.6,0.6499999999999999,0
2011-07-29,XOM-CVX,Kalman,knn,minimal,5,-2.325246260266136,0.0,0.4,0.6499999999999999,0
2011-08-01,XOM-CVX,Kalman,knn,minimal,5,-3.0446218625053953,0.0,0.4,0.6499999999999999,0
2011-08-02,XOM-CVX,Kalman,knn,minimal,5,-2.6408715865626293,0.0,0.8,0.6499999999999999,1
2011-08-10,XOM-CVX,Kalman,knn,minimal,5,-2.360163382897975,1.0,0.4,0.6499999999999999,0
2011-09-26,XOM-CVX,Kalman,knn,minimal,5,2.664108982474442,0.0,0.4,0.6499999999999999,0
2011-11-15,XOM-CVX,Kalman,knn,minimal,5,3.1963537799722506,0.0,0.4,0.6499999999999999,0
2011-11-16,XOM-CVX,Kalman,knn,minimal,5,2.2366406509910455,0.0,0.2,0.6499999999999999,0
2011-11-18,XOM-CVX,Kalman,knn,minimal,5,3.399520767024452,1.0,0.6,0.6499999999999999,0
2011-11-21,XOM-CVX,Kalman,knn,minimal,5,2.965432814271202,1.0,0.4,0.6499999999999999,0
2011-12-15,XOM-CVX,Kalman,knn,minimal,5,2.450866698688858,0.0,0.8,0.6499999999999999,1
2012-01-12,XOM-CVX,Kalman,knn,minimal,5,2.3801944890242224,0.0,0.4,0.6499999999999999,0
2012-03-08,XOM-CVX,Kalman,knn,minimal,5,-2.521800325265707,1.0,0.8,0.6499999999999999,1
2012-03-22,XOM-CVX,Kalman,knn,minimal,5,2.2722853552805984,1.0,0.8,0.6499999999999999,1
2012-04-26,XOM-CVX,Kalman,knn,minimal,5,-2.9414747166409216,0.0,0.8,0.6499999999999999,1
2012-05-31,XOM-CVX,Kalman,knn,minimal,5,-3.099075348576063,1.0,0.8,0.6499999999999999,1
2012-10-10,XOM-CVX,Kalman,knn,minimal,5,2.7364911563952687,0.0,0.8,0.6499999999999999,1
2012-12-19,XOM-CVX,Kalman,knn,minimal,5,-2.1319677058794593,1.0,0.6,0.6499999999999999,0
2012-12-21,XOM-CVX,Kalman,knn,minimal,5,-2.638847292695872,1.0,0.6,0.6499999999999999,0
2013-03-27,XOM-CVX,Kalman,knn,minimal,5,2.4482562168673603,1.0,0.6,0.6499999999999999,0
2013-03-28,XOM-CVX,Kalman,knn,minimal,5,2.222381884826583,1.0,0.6,0.6499999999999999,0
2013-04-26,XOM-CVX,Kalman,knn,minimal,5,-2.7637354262627913,1.0,0.8,0.6499999999999999,1
2013-04-29,XOM-CVX,Kalman,knn,minimal,5,-2.5939119706348848,1.0,0.6,0.6499999999999999,0
2013-05-07,XOM-CVX,Kalman,knn,minimal,5,2.047939925425354,1.0,0.8,0.6499999999999999,1
2013-06-07,XOM-CVX,Kalman,knn,minimal,5,2.044237305734326,1.0,0.6,0.6499999999999999,0
2013-08-01,XOM-CVX,Kalman,knn,minimal,5,-2.325700757676922,0.0,0.6,0.6499999999999999,0
2013-09-23,XOM-CVX,Kalman,knn,minimal,5,-2.3835280126277585,1.0,0.4,0.6499999999999999,0
2013-10-03,XOM-CVX,Kalman,knn,minimal,5,2.164529882148087,0.0,0.4,0.6499999999999999,0
2013-10-04,XOM-CVX,Kalman,knn,minimal,5,2.9317707057576383,0.0,0.6,0.6499999999999999,0
2013-10-31,XOM-CVX,Kalman,knn,minimal,5,2.691138522413787,0.0,0.8,0.6499999999999999,1
2013-11-01,XOM-CVX,Kalman,knn,minimal,5,4.057918773716159,0.0,0.8,0.6499999999999999,1
2013-11-04,XOM-CVX,Kalman,knn,minimal,5,6.0296592611535775,0.0,0.4,0.6499999999999999,0
2013-11-05,XOM-CVX,Kalman,knn,minimal,5,3.223682727758656,0.0,0.4,0.6499999999999999,0
2013-11-15,XOM-CVX,Kalman,knn,minimal,5,2.929402535647797,1.0,0.4,0.6499999999999999,0
2013-12-13,XOM-CVX,Kalman,knn,minimal,5,2.1498486741805527,0.0,0.8,0.6499999999999999,1
2013-12-16,XOM-CVX,Kalman,knn,minimal,5,3.549538899373749,0.0,0.8,0.6499999999999999,1
2013-12-17,XOM-CVX,Kalman,knn,minimal,5,2.9016675657589555,1.0,1.0,0.6499999999999999,1
2013-12-18,XOM-CVX,Kalman,knn,minimal,5,2.8575980399070313,1.0,1.0,0.6499999999999999,1
2014-01-10,XOM-CVX,Kalman,knn,minimal,5,2.5870342120278518,1.0,0.8,0.6499999999999999,1
2014-02-14,XOM-CVX,Kalman,knn,minimal,5,2.622680947994206,0.0,0.4,0.6499999999999999,0
2014-02-18,XOM-CVX,Kalman,knn,minimal,5,2.247553231083156,0.0,0.6,0.6499999999999999,0
2014-03-05,XOM-CVX,Kalman,knn,minimal,5,-2.15061216202689,0.0,0.2,0.6499999999999999,0
2014-06-19,XOM-CVX,Kalman,knn,minimal,5,-2.5265536781304925,1.0,0.6,0.6499999999999999,0
2014-07-31,XOM-CVX,Kalman,knn,minimal,5,-2.694102562737492,1.0,0.6,0.6499999999999999,0
2014-12-08,XOM-CVX,Kalman,knn,minimal,5,2.123258709766738,1.0,0.6,0.6499999999999999,0
2015-01-09,XOM-CVX,Kalman,knn,minimal,5,2.5598866404178597,1.0,0.4,0.6499999999999999,0
2015-01-13,XOM-CVX,Kalman,knn,minimal,5,2.325915651021366,1.0,0.8,0.6499999999999999,1
2015-03-09,XOM-CVX,Kalman,knn,minimal,5,-2.008993905552404,0.0,0.4,0.6499999999999999,0
2015-03-11,XOM-CVX,Kalman,knn,minimal,5,-2.2920060875625157,0.0,0.2,0.6499999999999999,0
2015-03-20,XOM-CVX,Kalman,knn,minimal,5,-3.4922351698726763,1.0,0.8,0.6499999999999999,1
2015-05-01,XOM-CVX,Kalman,knn,minimal,5,4.518826724566592,1.0,1.0,0.6499999999999999,1
2015-05-04,XOM-CVX,Kalman,knn,minimal,5,4.064380275546275,1.0,0.8,0.6499999999999999,1
2015-05-05,XOM-CVX,Kalman,knn,minimal,5,2.1219894856099164,0.0,0.4,0.6499999999999999,0
2015-05-19,XOM-CVX,Kalman,knn,minimal,5,2.267452742472283,1.0,0.8,0.6499999999999999,1
2015-06-08,XOM-CVX,Kalman,knn,minimal,5,2.1957891143822286,0.0,0.4,0.6499999999999999,0
2015-07-28,XOM-CVX,Kalman,knn,minimal,5,2.070613991368687,0.0,0.4,0.6499999999999999,0
2015-08-17,XOM-CVX,Kalman,knn,minimal,5,3.2638618008653926,1.0,0.6,0.6499999999999999,0
2015-08-25,XOM-CVX,Kalman,knn,minimal,5,2.8204690244279225,1.0,0.6,0.6499999999999999,0
2015-08-26,XOM-CVX,Kalman,knn,minimal,5,4.359297048928647,1.0,0.8,0.6499999999999999,1
2015-08-28,XOM-CVX,Kalman,knn,minimal,5,-3.505777675555675,1.0,0.6,0.6499999999999999,0
2015-08-31,XOM-CVX,Kalman,knn,minimal,5,-2.778632162274684,1.0,0.8,0.6499999999999999,1
2015-09-01,XOM-CVX,Kalman,knn,minimal,5,-3.718239833355745,1.0,1.0,0.6499999999999999,1
2015-10-05,XOM-CVX,Kalman,knn,minimal,5,-2.4679878565400335,0.0,0.6,0.6499999999999999,0
2015-10-06,XOM-CVX,Kalman,knn,minimal,5,-3.415957927773923,1.0,1.0,0.6499999999999999,1
2015-12-08,XOM-CVX,Kalman,knn,minimal,5,-3.2728985331480844,1.0,0.6,0.6499999999999999,0
2015-12-10,XOM-CVX,Kalman,knn,minimal,5,-2.8439664647359844,1.0,0.4,0.6499999999999999,0
2016-01-06,XOM-CVX,Kalman,knn,minimal,5,2.937037022895872,0.0,0.4,0.6499999999999999,0
2016-01-07,XOM-CVX,Kalman,knn,minimal,5,3.2973552832022346,1.0,0.6,0.6499999999999999,0
2016-01-13,XOM-CVX,Kalman,knn,minimal,5,2.243439769887723,1.0,0.6,0.6499999999999999,0
2016-01-14,XOM-CVX,Kalman,knn,minimal,5,2.047856184155627,1.0,0.6,0.6499999999999999,0
2016-02-03,XOM-CVX,Kalman,knn,minimal,5,2.6267816631884044,0.0,0.4,0.6499999999999999,0
2016-02-04,XOM-CVX,Kalman,knn,minimal,5,3.3285868290743363,0.0,0.4,0.6499999999999999,0
2016-02-05,XOM-CVX,Kalman,knn,minimal,5,4.345043308238339,1.0,0.6,0.6499999999999999,0
2016-02-09,XOM-CVX,Kalman,knn,minimal,5,3.2017608889771747,1.0,1.0,0.6499999999999999,1
2016-02-17,XOM-CVX,Kalman,knn,minimal,5,-2.4078794320304944,1.0,0.4,0.6499999999999999,0
2016-03-09,XOM-CVX,Kalman,knn,minimal,5,-4.310690087271166,1.0,0.4,0.6499999999999999,0
2016-03-10,XOM-CVX,Kalman,knn,minimal,5,-3.871235837028604,1.0,0.8,0.6499999999999999,1
2016-03-11,XOM-CVX,Kalman,knn,minimal,5,-2.959157643511629,1.0,0.8,0.6499999999999999,1
2016-07-29,XOM-CVX,Kalman,knn,minimal,5,-2.244702369868223,0.0,0.6,0.6499999999999999,0
2016-08-01,XOM-CVX,Kalman,knn,minimal,5,-2.255957858340653,1.0,0.6,0.6499999999999999,0
2016-10-28,XOM-CVX,Kalman,knn,minimal,5,-4.628751483663501,0.0,0.6,0.6499999999999999,0
2016-10-31,XOM-CVX,Kalman,knn,minimal,5,-5.081908016793161,1.0,0.6,0.6499999999999999,0
2016-11-01,XOM-CVX,Kalman,knn,minimal,5,-3.851174869244735,1.0,0.8,0.6499999999999999,1
2016-12-13,XOM-CVX,Kalman,knn,minimal,5,2.165834034362459,1.0,0.8,0.6499999999999999,1
2017-03-30,XOM-CVX,Kalman,knn,minimal,5,2.5323269607767824,1.0,0.4,0.6499999999999999,0
2017-07-28,XOM-CVX,Kalman,knn,minimal,5,-3.584610694568609,0.0,0.8,0.6499999999999999,1
2017-07-31,XOM-CVX,Kalman,knn,minimal,5,-2.376164502410214,0.0,0.4,0.6499999999999999,0
2017-08-01,XOM-CVX,Kalman,knn,minimal,5,-2.463711820133068,0.0,0.4,0.6499999999999999,0
2017-10-27,XOM-CVX,Kalman,knn,minimal,5,4.324330544935468,1.0,0.8,0.6499999999999999,1
2018-01-03,XOM-CVX,Kalman,knn,minimal,5,2.1574233841809103,1.0,0.2,0.6499999999999999,0
2018-01-11,XOM-CVX,Kalman,knn,minimal,5,-2.4221175116343163,1.0,0.4,0.6499999999999999,0
2018-02-01,XOM-CVX,Kalman,knn,minimal,5,3.7446382612432347,1.0,0.6,0.6499999999999999,0
2018-02-05,XOM-CVX,Kalman,knn,minimal,5,-2.2959749650097043,0.0,0.2,0.6499999999999999,0
2018-02-06,XOM-CVX,Kalman,knn,minimal,5,-7.6827169328144045,1.0,0.8,0.6499999999999999,1
2018-02-07,XOM-CVX,Kalman,knn,minimal,5,-5.155255277004764,1.0,0.8,0.6499999999999999,1
2018-02-08,XOM-CVX,Kalman,knn,minimal,5,-2.211970893001079,1.0,0.4,0.6499999999999999,0
2018-03-07,XOM-CVX,Kalman,knn,minimal,5,-3.38168350571139,0.0,0.6,0.6499999999999999,0
2018-03-09,XOM-CVX,Kalman,knn,minimal,5,-3.1817959603178587,1.0,1.0,0.6499999999999999,1
2018-04-27,XOM-CVX,Kalman,knn,minimal,5,-4.594332545485076,1.0,0.4,0.6499999999999999,0
2018-05-01,XOM-CVX,Kalman,knn,minimal,5,-2.0447343119849726,1.0,0.6,0.6499999999999999,0
2018-05-10,XOM-CVX,Kalman,knn,minimal,5,3.2097645837576674,1.0,0.6,0.6499999999999999,0
2018-07-27,XOM-CVX,Kalman,knn,minimal,5,-2.7006452203432367,0.0,0.6,0.6499999999999999,0
2018-07-30,XOM-CVX,Kalman,knn,minimal,5,-2.818229837058707,1.0,0.8,0.6499999999999999,1
2018-09-07,XOM-CVX,Kalman,knn,minimal,5,3.115309823555936,1.0,0.6,0.6499999999999999,0
2018-09-11,XOM-CVX,Kalman,knn,minimal,5,2.122807633139055,1.0,0.4,0.6499999999999999,0
2018-11-01,XOM-CVX,Kalman,knn,minimal,5,2.1869805694033606,1.0,1.0,0.6499999999999999,1
2018-11-05,XOM-CVX,Kalman,knn,minimal,5,-2.1920547718050702,0.0,0.2,0.6499999999999999,0
2018-12-24,XOM-CVX,Kalman,knn,minimal,5,-2.243580167583369,1.0,0.4,0.6499999999999999,0
2019-04-12,XOM-CVX,Kalman,knn,minimal,5,2.082492000000825,0.0,0.4,0.6499999999999999,0
2019-05-02,XOM-CVX,Kalman,knn,minimal,5,-2.0224704649125704,0.0,0.6,0.6499999999999999,0
2019-05-06,XOM-CVX,Kalman,knn,minimal,5,-2.1140977504132987,0.0,0.4,0.6499999999999999,0
2019-05-09,XOM-CVX,Kalman,knn,minimal,5,-2.5309806612121575,0.0,0.6,0.6499999999999999,0
2019-05-28,XOM-CVX,Kalman,knn,minimal,5,-2.128470415418363,1.0,0.6,0.6499999999999999,0
2019-09-27,XOM-CVX,Kalman,knn,minimal,5,2.50852159976748,1.0,0.8,0.6499999999999999,1
2019-11-01,XOM-CVX,Kalman,knn,minimal,5,2.789433703719319,1.0,0.8,0.6499999999999999,1
2019-11-05,XOM-CVX,Kalman,knn,minimal,5,2.7930446032480467,1.0,0.8,0.6499999999999999,1
2019-11-13,XOM-CVX,Kalman,knn,minimal,5,-2.640677711344306,1.0,1.0,0.6499999999999999,1
2020-02-03,XOM-CVX,Kalman,knn,minimal,5,-2.8803983363199035,0.0,0.4,0.6499999999999999,0
2020-02-04,XOM-CVX,Kalman,knn,minimal,5,-3.4504797697401153,0.0,0.6,0.6499999999999999,0
2020-02-10,XOM-CVX,Kalman,knn,minimal,5,-2.0157230318380246,0.0,0.6,0.6499999999999999,0
2020-02-24,XOM-CVX,Kalman,knn,minimal,5,-2.5989585370817974,0.0,0.6,0.6499999999999999,0
2020-02-25,XOM-CVX,Kalman,knn,minimal,5,-2.8033314647106207,0.0,0.4,0.6499999999999999,0
2020-02-26,XOM-CVX,Kalman,knn,minimal,5,-2.0550996564349813,0.0,0.4,0.6499999999999999,0
2020-02-27,XOM-CVX,Kalman,knn,minimal,5,-4.582415241754421,0.0,0.6,0.6499999999999999,0
2020-03-02,XOM-CVX,Kalman,knn,minimal,5,2.8031682612364137,1.0,0.4,0.6499999999999999,0
2020-03-05,XOM-CVX,Kalman,knn,minimal,5,-4.158146825328856,0.0,0.6,0.6499999999999999,0
2020-03-06,XOM-CVX,Kalman,knn,minimal,5,-5.7734451819250125,0.0,0.4,0.6499999999999999,0
2020-03-09,XOM-CVX,Kalman,knn,minimal,5,-4.851692296060231,0.0,0.6,0.6499999999999999,0
2020-03-10,XOM-CVX,Kalman,knn,minimal,5,-2.807283978847944,0.0,0.8,0.6499999999999999,1
2020-03-11,XOM-CVX,Kalman,knn,minimal,5,-3.0999194147634035,1.0,0.6,0.6499999999999999,0
2020-03-12,XOM-CVX,Kalman,knn,minimal,5,-6.820997306032782,1.0,0.6,0.6499999999999999,0
2020-03-13,XOM-CVX,Kalman,knn,minimal,5,-6.664764846038516,1.0,0.8,0.6499999999999999,1
2020-03-16,XOM-CVX,Kalman,knn,minimal,5,-2.335765421787935,1.0,0.6,0.6499999999999999,0
2020-03-17,XOM-CVX,Kalman,knn,minimal,5,2.2592317606747896,0.0,0.4,0.6499999999999999,0
2020-03-18,XOM-CVX,Kalman,knn,minimal,5,5.947896120012472,1.0,0.6,0.6499999999999999,0
2020-03-19,XOM-CVX,Kalman,knn,minimal,5,4.1693638208713875,1.0,0.4,0.6499999999999999,0
2020-04-29,XOM-CVX,Kalman,knn,minimal,5,2.07545505943269,1.0,0.4,0.6499999999999999,0
2020-05-01,XOM-CVX,Kalman,knn,minimal,5,-2.250404020330892,0.0,0.2,0.6499999999999999,0
2020-05-18,XOM-CVX,Kalman,knn,minimal,5,2.084019829442214,0.0,0.6,0.6499999999999999,0
2020-06-05,XOM-CVX,Kalman,knn,minimal,5,3.549248175690296,1.0,0.6,0.6499999999999999,0
2020-06-08,XOM-CVX,Kalman,knn,minimal,5,3.008949394883387,1.0,0.6,0.6499999999999999,0
2020-11-09,XOM-CVX,Kalman,knn,minimal,5,2.199225739736644,1.0,0.8,0.6499999999999999,1
2020-11-24,XOM-CVX,Kalman,knn,minimal,5,2.1278994955878376,0.0,0.6,0.6499999999999999,0
2020-12-09,XOM-CVX,Kalman,knn,minimal,5,2.3236124817224098,0.0,0.6,0.6499999999999999,0
2021-01-14,XOM-CVX,Kalman,knn,minimal,5,2.033763444766149,1.0,0.6,0.6499999999999999,0
2021-02-05,XOM-CVX,Kalman,knn,minimal,5,2.5384761514205776,0.0,0.6,0.6499999999999999,0
2021-02-08,XOM-CVX,Kalman,knn,minimal,5,2.713376701552958,1.0,0.8,0.6499999999999999,1
2021-11-19,XOM-CVX,Kalman,knn,minimal,5,-2.9403041239101477,0.0,0.4,0.6499999999999999,0
2022-01-04,XOM-CVX,Kalman,knn,minimal,5,2.9728875165882656,0.0,0.8,0.6499999999999999,1
2022-01-05,XOM-CVX,Kalman,knn,minimal,5,2.3498209057750445,0.0,0.8,0.6499999999999999,1
2022-01-06,XOM-CVX,Kalman,knn,minimal,5,2.680411255441471,0.0,0.6,0.6499999999999999,0
2022-02-01,XOM-CVX,Kalman,knn,minimal,5,4.062594476752433,1.0,1.0,0.6499999999999999,1
2022-02-28,XOM-CVX,Kalman,knn,minimal,5,-2.1300945712023,0.0,0.4,0.6499999999999999,0
